 Location:  5S  95W  24 Apr 1994 to 10 May 2012 ( 6592 times, 11 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200 24 Apr 1994 to 1200 15 Mar 1997 (index     1 to  1057, 1057 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 19990517 1200  -4.9   1.5   5.1 286.6 22 55
 19990518 1200  -4.4   4.4   6.2 315.1 22 55
 19990519 1200  -4.9   3.0   5.7 301.2 22 55
 19990520 1200 -99.9 -99.9 -99.9 -99.9 00 00
 19990521 1200  -2.9   4.3   5.2 325.5 12 55
 19990522 1200  -4.8   4.0   6.2 309.7 12 55
 19990523 1200  -3.5   5.7   6.7 328.0 12 55
 19990524 1200  -4.1   4.9   6.4 319.6 12 55
 19990525 1200  -5.4   5.1   7.4 313.6 12 55
 19990526 1200  -5.7   4.9   7.5 310.8 12 55
 19990527 1200  -5.6   4.8   7.4 310.8 12 55
 19990528 1200  -5.0   3.7   6.2 306.6 12 55
 19990529 1200  -5.5   5.5   7.8 314.9 12 55
 19990530 1200  -4.7   5.1   7.0 317.7 12 55
 19990531 1200  -2.6   4.8   5.4 331.3 12 55
 19990601 1200  -3.4   5.5   6.4 327.9 12 55
 19990602 1200  -3.2   4.7   5.6 325.7 12 55
 19990603 1200  -2.2   4.3   4.8 333.2 12 55
 19990604 1200  -3.4   3.7   5.0 317.1 12 55
 19990605 1200  -3.4   3.7   5.0 317.9 12 55
 19990606 1200  -2.7   4.9   5.6 330.9 12 55
 19990607 1200  -3.4   4.6   5.7 324.0 12 55
 19990608 1200  -5.3   4.6   7.0 311.3 12 55
 19990609 1200  -5.5   4.2   6.9 307.1 12 55
 19990610 1200  -5.3   4.3   6.8 308.6 12 55
 19990611 1200  -4.7   5.0   6.8 316.9 12 55
 19990612 1200  -3.6   5.0   6.2 324.3 12 55
 19990613 1200  -3.3   5.5   6.4 329.0 12 55
 19990614 1200  -4.2   4.4   6.1 316.1 12 55
 19990615 1200  -3.4   3.2   4.6 313.4 12 55
 19990616 1200  -5.0   3.4   6.0 304.7 12 55
 19990617 1200  -4.7   3.4   5.8 305.5 12 55
 19990618 1200  -5.1   5.5   7.5 317.2 12 55
 19990619 1200  -5.0   3.9   6.3 307.4 12 55
 19990620 1200  -4.4   2.6   5.1 301.2 12 55
 19990621 1200  -3.4   4.1   5.3 320.8 12 55
 19990622 1200  -4.2   3.9   5.7 312.9 12 55
 19990623 1200  -5.6   3.6   6.6 302.5 12 55
 19990624 1200  -5.0   4.9   7.0 314.4 12 55
 19990625 1200  -4.6   3.8   6.0 309.9 12 55
 19990626 1200  -2.4   4.3   5.0 330.9 12 55
 19990627 1200  -1.3   5.1   5.2 346.0 12 55
 19990628 1200  -3.2   5.7   6.5 330.6 12 55
 19990629 1200  -2.9   4.4   5.2 326.9 12 55
 19990630 1200  -2.2   4.0   4.5 331.3 12 55
 19990701 1200  -2.5   3.3   4.1 322.4 12 55
 19990702 1200  -3.7   1.9   4.1 296.6 12 55
 19990703 1200  -4.0   3.3   5.2 309.5 12 55
 19990704 1200  -3.6   4.0   5.4 317.4 12 55
 19990705 1200  -4.7   4.4   6.5 313.1 12 55
 19990706 1200  -4.0   3.4   5.3 310.4 12 55
 19990707 1200  -4.8   3.3   5.9 304.7 12 55
 19990708 1200  -3.8   3.0   4.8 308.4 12 55
 19990709 1200  -3.6   4.7   5.9 321.9 12 55
 19990710 1200  -4.1   3.2   5.2 307.8 12 55
 19990711 1200  -5.0   4.3   6.7 310.6 12 55
 19990712 1200  -6.0   3.7   7.0 301.4 12 55
 19990713 1200  -6.3   4.4   7.7 304.8 12 55
 19990714 1200  -5.7   3.9   6.9 304.5 12 55
 19990715 1200  -4.4   5.4   7.0 320.4 12 55
 19990716 1200  -2.7   6.1   6.7 335.9 12 55
 19990717 1200  -5.6   5.7   8.0 315.3 12 55
 19990718 1200  -7.3   5.4   9.1 306.7 12 55
 19990719 1200  -6.8   4.9   8.3 305.7 12 55
 19990720 1200  -6.6   5.2   8.4 308.4 12 55
 19990721 1200  -6.3   5.1   8.1 309.2 12 55
 19990722 1200  -6.6   5.4   8.5 309.1 12 55
 19990723 1200  -6.5   4.9   8.2 307.0 12 55
 19990724 1200  -6.2   4.9   7.9 308.4 12 55
 19990725 1200  -5.8   5.0   7.7 310.9 12 55
 19990726 1200  -4.7   5.2   7.0 318.4 12 55
 19990727 1200  -5.2   5.5   7.6 316.3 12 55
 19990728 1200  -6.2   6.2   8.8 314.9 12 55
 19990729 1200  -6.6   5.8   8.8 311.2 12 55
 19990730 1200  -5.8   4.9   7.6 309.9 12 55
 19990731 1200  -3.7   5.3   6.5 325.1 12 55
 19990801 1200  -2.4   4.5   5.1 331.8 12 55
 19990802 1200  -2.5   4.9   5.5 333.3 12 55
 19990803 1200  -2.1   5.3   5.7 338.9 12 55
 19990804 1200  -3.9   5.2   6.5 323.4 12 55
 19990805 1200  -5.6   3.3   6.5 300.4 12 55
 19990806 1200  -6.3   3.5   7.2 299.0 12 55
 19990807 1200  -6.4   4.1   7.6 302.5 12 55
 19990808 1200  -4.8   5.0   7.0 316.2 12 55
 19990809 1200  -4.0   4.3   5.8 317.2 12 55
 19990810 1200  -3.8   4.0   5.5 316.4 12 55
 19990811 1200  -2.8   3.5   4.5 321.6 12 55
 19990812 1200  -3.9   4.4   5.9 318.0 12 55
 19990813 1200  -3.9   5.0   6.4 321.8 12 55
 19990814 1200  -4.2   4.7   6.3 317.8 12 55
 19990815 1200 -99.9 -99.9 -99.9 -99.9 00 00
 19990816 1200  -5.3   4.7   7.1 311.1 12 55
 19990817 1200  -5.8   4.5   7.3 307.5 12 55
 19990818 1200  -2.3   4.6   5.1 333.7 12 55
 19990819 1200  -3.2   3.4   4.7 316.4 12 55
 19990820 1200  -4.8   4.3   6.4 312.0 12 55
 19990821 1200  -6.0   3.8   7.1 302.6 12 55
 19990822 1200  -6.1   4.4   7.5 305.8 12 55
 19990823 1200  -4.6   4.7   6.5 315.6 12 55
 19990824 1200  -4.8   4.9   6.8 315.7 12 55
 19990825 1200  -5.0   4.6   6.8 312.6 12 55
 19990826 1200  -5.0   4.3   6.6 310.4 12 55
 19990827 1200  -4.8   5.0   6.9 316.2 12 55
 19990828 1200  -5.2   4.7   7.0 311.6 12 55
 19990829 1200  -4.7   5.2   7.1 317.9 12 55
 19990830 1200  -4.3   3.9   5.8 312.2 12 55
 19990831 1200  -4.4   7.2   8.4 328.2 12 55
 19990901 1200  -5.6   5.7   8.0 315.8 12 55
 19990902 1200  -4.8   4.1   6.3 310.2 12 55
 19990903 1200  -5.0   3.4   6.1 304.5 12 55
 19990904 1200  -5.6   3.4   6.6 301.2 12 55
 19990905 1200  -5.0   5.5   7.4 317.8 12 55
 19990906 1200  -4.2   5.3   6.8 321.6 12 55
 19990907 1200  -4.3   5.6   7.0 322.2 12 55
 19990908 1200  -5.3   5.2   7.4 314.4 12 55
 19990909 1200  -5.7   5.7   8.1 315.4 12 55
 19990910 1200  -5.7   5.8   8.1 315.1 12 55
 19990911 1200  -5.0   5.9   7.7 319.9 12 55
 19990912 1200  -5.7   6.4   8.6 318.5 12 55
 19990913 1200  -6.4   5.8   8.6 312.2 12 55
 19990914 1200  -6.0   5.4   8.0 311.8 12 55
 19990915 1200  -6.2   4.9   7.9 308.2 12 55
 19990916 1200  -6.0   4.9   7.7 308.9 12 55
 19990917 1200  -5.4   4.7   7.1 310.8 12 55
 19990918 1200  -5.1   4.2   6.6 309.4 12 55
 19990919 1200  -4.2   3.6   5.6 310.3 12 55
 19990920 1200  -4.5   2.4   5.1 298.3 12 55
 19990921 1200  -3.1   4.2   5.2 323.4 12 55
 19990922 1200  -2.0   4.3   4.8 334.6 12 55
 19990923 1200  -2.5   3.8   4.5 326.6 12 55
 19990924 1200  -2.9   4.8   5.6 328.9 12 55
 19990925 1200  -4.6   5.1   6.9 318.1 12 55
 19990926 1200  -4.4   6.2   7.6 324.9 12 55
 19990927 1200  -4.5   4.8   6.6 317.0 12 55
 19990928 1200  -5.2   5.7   7.7 317.6 12 55
 19990929 1200  -5.2   5.5   7.6 317.1 12 55
 19990930 1200  -6.2   5.6   8.4 311.8 12 55
 19991001 1200  -6.7   6.4   9.2 313.5 12 55
 19991002 1200  -5.5   6.0   8.1 317.6 12 55
 19991003 1200  -4.0   4.5   6.1 318.4 12 55
 19991004 1200  -3.6   5.0   6.2 324.7 12 55
 19991005 1200  -3.6   4.9   6.1 323.9 12 55
 19991006 1200  -4.7   5.1   6.9 317.3 12 55
 19991007 1200  -4.7   4.9   6.8 315.7 12 55
 19991008 1200  -3.9   4.7   6.1 320.7 12 55
 19991009 1200  -4.3   5.5   7.0 321.9 12 55
 19991010 1200  -4.7   4.5   6.5 314.1 12 55
 19991011 1200  -3.4   4.8   5.9 324.7 12 55
 19991012 1200  -4.3   5.7   7.1 323.1 12 55
 19991013 1200  -5.6   5.0   7.5 311.9 12 55
 19991014 1200  -5.1   4.8   7.0 313.2 12 55
 19991015 1200  -4.8   5.5   7.3 318.3 12 55
 19991016 1200  -5.1   5.6   7.6 317.8 12 55
 19991017 1200  -4.4   5.4   6.9 321.0 12 55
 19991018 1200  -4.3   5.1   6.7 320.1 12 55
 19991019 1200  -4.4   5.8   7.3 323.0 12 55
 19991020 1200  -4.2   5.5   6.9 322.9 12 55
 19991021 1200  -4.3   3.2   5.4 307.1 12 55
 19991022 1200  -4.1   3.1   5.2 307.2 12 55
 19991023 1200  -3.3   3.6   4.9 317.6 12 55
 19991024 1200  -2.7   4.8   5.5 330.1 12 55
 19991025 1200  -2.9   4.2   5.1 325.8 12 55
 19991026 1200  -3.6   5.0   6.1 324.2 12 55
 19991027 1200  -2.2   5.7   6.1 338.8 12 55
 19991028 1200  -3.6   4.3   5.6 319.6 12 55
 19991029 1200  -2.8   3.8   4.7 323.5 12 55
 19991030 1200  -4.5   4.5   6.4 314.9 12 55
 19991031 1200  -5.7   5.2   7.7 312.5 12 55
 19991101 1200  -6.4   4.4   7.8 304.9 12 55
 19991102 1200  -4.7   5.3   7.1 318.5 12 55
 19991103 1200  -4.7   5.8   7.4 321.0 12 55
 19991104 1200  -4.6   4.8   6.6 316.5 12 55
 19991105 1200  -5.1   2.7   5.7 297.8 12 55
 19991106 1200  -3.5   6.2   7.1 330.6 12 55
 19991107 1200  -3.5   6.0   7.0 329.8 12 55
 19991108 1200  -3.7   5.0   6.2 323.5 12 55
 19991109 1200  -4.0   4.2   5.8 317.0 12 55
 19991110 1200  -4.7   4.4   6.5 313.2 12 55
 19991111 1200  -3.9   3.9   5.5 315.7 12 55
 19991112 1200 -99.9 -99.9 -99.9 -99.9 00 00
 19991113 1200  -2.9   2.8   4.0 313.2 12 55
 19991114 1200  -3.5   3.1   4.7 311.4 12 55
 19991115 1200  -3.8   3.5   5.2 312.3 12 55
 19991116 1200  -3.3   4.7   5.7 324.8 12 55
 19991117 1200  -4.7   4.3   6.4 313.0 12 55
 19991118 1200  -6.3   3.8   7.3 300.9 12 55
 19991119 1200  -5.0   5.2   7.2 315.9 12 55
 19991120 1200  -2.4   5.5   6.0 336.8 12 55
 19991121 1200  -2.0   4.8   5.2 337.0 12 55
 19991122 1200  -2.7   4.4   5.2 328.5 12 55
 19991123 1200  -4.5   4.7   6.5 316.0 12 55
 19991124 1200  -3.4   5.1   6.1 326.1 12 55
 19991125 1200  -2.5   4.6   5.3 331.1 12 55
 19991126 1200  -4.9   1.7   5.2 289.2 12 55
 19991127 1200  -5.2   2.8   5.9 297.8 12 55
 19991128 1200  -6.0   4.6   7.6 307.1 12 55
 19991129 1200  -3.9   5.4   6.7 323.9 12 55
 19991130 1200  -3.6   6.1   7.1 329.4 12 55
 19991201 1200  -3.6   5.6   6.7 327.5 12 55
 19991202 1200  -4.3   4.8   6.5 317.9 12 55
 19991203 1200  -3.5   5.5   6.6 327.5 12 55
 19991204 1200  -2.8   5.8   6.4 334.1 12 55
 19991205 1200  -3.7   4.7   6.0 321.5 12 55
 19991206 1200  -3.9   4.5   5.9 319.6 12 55
 19991207 1200  -2.9   5.4   6.1 332.1 12 55
 19991208 1200  -4.5   5.0   6.8 318.1 12 55
 19991209 1200  -4.6   4.9   6.8 316.8 12 55
 19991210 1200  -4.5   6.7   8.1 326.4 12 55
 19991211 1200  -4.2   5.3   6.7 321.6 12 55
 19991212 1200  -2.3   5.0   5.5 335.6 12 55
 19991213 1200  -3.5   3.4   4.9 313.8 12 55
 19991214 1200  -3.7   3.8   5.3 315.7 12 55
 19991215 1200  -3.2   5.0   5.9 327.4 12 55
 19991216 1200  -3.5   4.9   6.0 324.6 12 55
 19991217 1200  -3.3   4.8   5.8 325.0 12 55
 19991218 1200  -1.5   5.0   5.2 343.3 12 55
 19991219 1200  -2.7   4.5   5.2 329.1 12 55
 19991220 1200  -2.3   4.0   4.7 329.8 12 55
 19991221 1200  -1.9   3.2   3.7 329.4 12 55
 19991222 1200  -3.7   2.5   4.5 304.8 12 55
 19991223 1200  -3.3   3.0   4.4 312.1 12 55
 19991224 1200  -3.0   4.8   5.7 328.1 12 55
 19991225 1200  -3.0   4.2   5.2 325.1 12 55
 19991226 1200  -2.4   4.1   4.8 329.5 12 55
 19991227 1200  -3.0   4.4   5.3 325.7 12 55
 19991228 1200  -4.5   5.9   7.4 322.5 12 55
 19991229 1200  -4.4   6.6   7.9 326.6 12 55
 19991230 1200  -4.4   5.8   7.3 323.0 12 55
 19991231 1200  -3.0   5.5   6.3 330.9 12 55
 20000101 1200  -3.2   5.9   6.7 331.7 12 55
 20000102 1200  -2.6   4.8   5.5 331.4 12 55
 20000103 1200  -1.4   4.3   4.6 342.3 12 55
 20000104 1200  -0.3   3.9   3.9 355.4 12 55
 20000105 1200  -2.7   2.6   3.8 313.9 12 55
 20000106 1200  -1.8   3.8   4.2 335.2 12 55
 20000107 1200  -2.5   4.2   4.9 329.5 12 55
 20000108 1200  -3.0   3.8   4.8 321.7 12 55
 20000109 1200  -3.4   5.2   6.3 326.8 12 55
 20000110 1200  -2.9   5.2   5.9 330.6 12 55
 20000111 1200  -3.4   3.6   5.0 317.0 12 55
 20000112 1200  -3.6   3.5   5.1 314.1 12 55
 20000113 1200  -3.0   2.5   3.9 309.7 12 55
 20000114 1200  -3.1   4.3   5.3 324.5 12 55
 20000115 1200  -2.5   5.3   5.8 334.7 12 55
 20000116 1200  -2.4   5.4   5.9 336.2 12 55
 20000117 1200  -1.0   4.3   4.5 346.5 12 55
 20000118 1200  -2.4   3.1   3.9 321.7 12 55
 20000119 1200  -4.8   4.5   6.5 313.0 12 55
 20000120 1200  -4.9   4.2   6.5 310.5 12 55
 20000121 1200  -4.3   4.8   6.5 318.2 12 55
 20000122 1200  -2.4   5.0   5.6 334.4 12 55
 20000123 1200  -1.9   6.2   6.5 343.3 12 55
 20000124 1200  -2.3   5.5   5.9 337.7 12 55
 20000125 1200  -1.7   5.8   6.0 343.9 12 55
 20000126 1200  -0.6   5.1   5.2 352.8 12 55
 20000127 1200  -0.8   3.8   3.9 348.5 12 55
 20000128 1200  -1.5   3.9   4.2 338.7 12 55
 20000129 1200  -0.6   2.8   2.8 348.1 12 55
 20000130 1200   0.0  -1.3   1.3 181.1 12 55
 20000131 1200   3.1  -0.7   3.2 102.4 12 55
 20000201 1200  -1.6   3.2   3.6 333.7 12 55
 20000202 1200  -3.3   2.7   4.3 309.5 12 55
 20000203 1200  -0.7   1.9   2.0 339.4 12 55
 20000204 1200  -1.9   5.1   5.5 339.3 12 55
 20000205 1200  -2.1   4.8   5.2 336.6 12 55
 20000206 1200  -2.0   3.5   4.1 330.0 12 55
 20000207 1200  -1.9   4.0   4.5 334.7 12 55
 20000208 1200  -3.1   1.3   3.4 292.2 12 55
 20000209 1200  -2.6   2.2   3.4 309.5 12 55
 20000210 1200  -5.5   2.9   6.2 297.6 12 55
 20000211 1200  -4.3   1.6   4.7 290.7 12 55
 20000212 1200  -4.7   0.6   4.7 277.5 12 55
 20000213 1200  -4.2   0.5   4.3 277.2 12 55
 20000214 1200  -2.3   5.8   6.3 338.5 12 55
 20000215 1200  -2.1   3.4   4.0 328.3 12 55
 20000216 1200  -1.1   1.9   2.2 329.7 12 55
 20000217 1200  -2.0   3.7   4.2 331.4 12 55
 20000218 1200  -3.8   2.6   4.6 303.9 12 55
 20000219 1200  -2.8  -3.7   4.6 217.1 12 55
 20000220 1200  -2.3  -0.5   2.4 258.5 12 55
 20000221 1200  -2.8   1.8   3.3 302.2 12 55
 20000222 1200  -1.7  -2.6   3.2 213.2 12 55
 20000223 1200  -1.1  -4.0   4.2 194.9 12 55
 20000224 1200  -2.7   0.4   2.8 278.6 12 55
 20000225 1200  -0.3   0.6   0.7 334.6 12 55
 20000226 1200   1.2   0.9   1.5  53.7 12 55
 20000227 1200   0.6   1.3   1.4  24.8 12 55
 20000228 1200   2.3  -4.1   4.7 150.4 12 55
 20000229 1200   1.3  -3.7   3.9 160.6 12 55
 20000301 1200   0.0  -2.7   2.7 179.3 12 55
 20000302 1200   2.4   0.4   2.4  80.0 12 55
 20000303 1200   1.9  -2.1   2.8 137.9 12 55
 20000304 1200   0.8  -4.7   4.7 170.1 12 55
 20000305 1200   1.3  -3.5   3.7 160.1 12 55
 20000306 1200   4.6   1.0   4.7  77.9 12 55
 20000307 1200   3.8   1.6   4.1  67.3 12 55
 20000308 1200   2.0   3.2   3.8  31.5 12 55
 20000309 1200  -2.2   4.8   5.3 335.1 12 55
 20000310 1200  -1.1   1.7   2.1 326.8 12 55
 20000311 1200  -1.0   1.3   1.6 323.8 12 55
 20000312 1200  -1.7  -0.5   1.8 255.6 12 55
 20000313 1200  -0.7   1.3   1.5 331.3 12 55
 20000314 1200   0.4  -0.2   0.5 112.7 12 55
 20000315 1200  -1.4   1.8   2.2 322.7 12 55
 20000316 1200   2.3  -3.0   3.8 142.4 12 55
 20000317 1200   2.8  -1.2   3.1 113.6 12 55
 20000318 1200  -1.2   0.9   1.5 307.5 12 55
 20000319 1200   1.5   1.3   2.0  49.3 12 55
 20000320 1200   3.9   1.6   4.2  68.2 12 55
 20000321 1200   1.4  -1.1   1.8 129.0 12 55
 20000322 1200  -1.9   2.4   3.1 321.9 12 55
 20000323 1200  -2.9   3.0   4.2 315.4 12 55
 20000324 1200  -0.9  -2.7   2.8 198.3 12 55
 20000325 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20000326 1200  -3.2   2.0   3.8 302.6 12 55
 20000327 1200  -2.8   2.1   3.5 306.7 12 55
 20000328 1200  -0.5  -0.3   0.6 238.7 12 55
 20000329 1200  -3.0  -2.9   4.2 226.3 12 55
 20000330 1200  -4.4   1.4   4.7 287.7 12 55
 20000331 1200  -1.8   3.6   4.0 333.0 12 55
 20000401 1200   0.0   4.3   4.3   0.1 12 55
 20000402 1200   2.4   0.0   2.4  91.0 12 55
 20000403 1200   1.9   1.9   2.7  44.8 12 55
 20000404 1200  -0.2   3.7   3.7 356.3 12 55
 20000405 1200  -1.8   1.9   2.6 315.1 12 55
 20000406 1200  -5.7   2.1   6.1 290.5 12 55
 20000407 1200  -5.1   3.3   6.1 302.8 12 55
 20000408 1200  -1.8   1.2   2.2 304.2 12 55
 20000409 1200   0.9   0.4   1.0  67.2 12 55
 20000410 1200   0.3   1.8   1.8  10.2 12 55
 20000411 1200  -2.7   3.0   4.0 318.5 12 55
 20000412 1200  -0.7   1.2   1.4 331.7 12 55
 20000413 1200   0.2   0.4   0.5  21.6 12 55
 20000414 1200  -0.7   3.4   3.5 349.2 12 55
 20000415 1200  -1.0   2.8   3.0 340.7 12 55
 20000416 1200  -2.5   6.3   6.8 338.4 12 55
 20000417 1200  -2.7   0.1   2.7 271.1 12 55
 20000418 1200  -3.5   1.3   3.8 289.6 12 55
 20000419 1200  -4.9   2.9   5.7 300.7 12 55
 20000420 1200  -5.0   4.8   6.9 313.3 12 55
 20000421 1200  -4.8   3.6   6.0 307.3 12 55
 20000422 1200  -4.2   5.3   6.8 322.0 12 55
 20000423 1200  -1.9   4.3   4.8 335.8 12 55
 20000424 1200  -1.1   5.1   5.2 347.4 12 55
 20000425 1200  -3.2   4.5   5.5 324.6 12 55
 20000426 1200  -4.5   2.5   5.2 298.4 12 55
 20000427 1200  -4.3   1.2   4.5 285.6 12 55
 20000428 1200  -2.4   3.6   4.3 327.0 12 55
 20000429 1200  -5.3   5.5   7.6 316.1 22 55
 20000430 1200  -3.6   4.1   5.5 318.6 22 55
 20000501 1200  -4.7   4.5   6.5 313.8 22 55
 20000502 1200  -5.6   4.9   7.4 311.1 22 55
 20000503 1200  -5.0   6.2   7.9 321.1 22 55
 20000504 1200  -3.1   5.5   6.3 330.4 22 55
 20000505 1200  -3.5   4.9   6.0 324.7 22 55
 20000506 1200  -4.7   4.2   6.3 311.5 22 55
 20000507 1200  -5.8   3.4   6.8 300.3 22 55
 20000508 1200  -5.1   4.3   6.7 309.9 22 55
 20000509 1200  -5.7   4.7   7.3 309.4 22 55
 20000510 1200  -5.8   5.0   7.7 311.1 22 55
 20000511 1200  -5.4   4.5   7.0 309.7 22 55
 20000512 1200  -4.1   5.5   6.8 323.5 22 55
 20000513 1200  -4.6   5.7   7.3 321.0 22 55
 20000514 1200  -5.8   6.1   8.4 316.8 22 55
 20000515 1200  -6.6   4.9   8.2 306.7 22 55
 20000516 1200  -5.6   4.7   7.3 310.0 22 55
 20000517 1200  -3.8   4.8   6.1 321.9 22 55
 20000518 1200  -5.1   5.0   7.2 314.6 22 55
 20000519 1200  -5.3   3.3   6.3 301.8 22 55
 20000520 1200  -6.0   3.3   6.8 298.6 22 55
 20000521 1200  -5.4   2.9   6.1 298.3 22 55
 20000522 1200  -5.4   4.2   6.8 307.6 22 55
 20000523 1200  -5.6   4.2   7.0 306.9 22 55
 20000524 1200  -6.1   4.5   7.6 306.9 22 55
 20000525 1200  -5.7   3.8   6.8 303.9 22 55
 20000526 1200  -5.2   3.0   6.0 300.3 22 55
 20000527 1200  -5.3   3.3   6.3 301.6 22 55
 20000528 1200  -5.9   3.7   6.9 302.3 22 55
 20000529 1200  -4.8   4.1   6.3 310.8 22 55
 20000530 1200  -3.4   4.1   5.3 320.7 22 55
 20000531 1200  -4.6   1.3   4.8 285.3 22 55
 20000601 1200  -5.1   2.8   5.8 298.7 22 55
 20000602 1200  -6.3   2.1   6.6 288.6 22 55
 20000603 1200  -5.7   4.0   6.9 305.0 22 55
 20000604 1200  -4.8   5.5   7.3 318.6 22 55
 20000605 1200  -5.6   4.3   7.1 307.1 22 55
 20000606 1200  -5.6   4.5   7.2 308.8 22 55
 20000607 1200  -5.9   4.5   7.5 307.4 22 55
 20000608 1200  -5.4   4.2   6.8 307.4 22 55
 20000609 1200  -5.5   5.1   7.5 312.9 22 55
 20000610 1200  -5.7   4.9   7.5 310.6 22 55
 20000611 1200  -5.1   4.9   7.0 313.8 22 55
 20000612 1200  -5.5   4.5   7.1 309.5 22 55
 20000613 1200  -5.6   4.7   7.3 310.0 22 55
 20000614 1200  -4.9   5.0   7.1 315.8 22 55
 20000615 1200  -4.8   5.2   7.0 317.5 22 55
 20000616 1200  -4.5   4.2   6.1 312.9 22 55
 20000617 1200  -5.8   4.0   7.0 304.2 22 55
 20000618 1200  -5.6   4.5   7.2 309.0 22 55
 20000619 1200  -5.9   4.1   7.2 304.9 22 55
 20000620 1200  -4.8   4.1   6.3 310.5 22 55
 20000621 1200  -3.0   3.6   4.7 320.2 22 55
 20000622 1200  -2.6   2.5   3.6 313.6 22 55
 20000623 1200  -3.3   3.4   4.8 316.1 22 55
 20000624 1200  -4.9   4.7   6.8 313.7 22 55
 20000625 1200  -5.8   5.8   8.3 315.1 22 55
 20000626 1200  -6.7   4.1   7.8 301.9 22 55
 20000627 1200  -5.9   5.1   7.8 310.8 22 55
 20000628 1200  -6.9   4.7   8.3 304.1 22 55
 20000629 1200  -5.4   4.9   7.3 312.1 22 55
 20000630 1200  -5.2   5.0   7.2 313.8 22 55
 20000701 1200  -6.0   4.9   7.8 309.0 22 55
 20000702 1200  -6.0   3.8   7.1 302.0 22 55
 20000703 1200  -4.5   3.7   5.8 309.2 22 55
 20000704 1200  -3.8   3.3   5.0 311.5 22 55
 20000705 1200  -4.1   5.8   7.1 324.9 22 55
 20000706 1200  -4.5   5.6   7.2 321.1 22 55
 20000707 1200  -6.1   4.5   7.6 306.2 22 55
 20000708 1200  -6.0   3.4   6.9 299.6 22 55
 20000709 1200  -5.9   4.0   7.2 304.0 22 55
 20000710 1200  -6.5   4.7   8.0 306.0 22 55
 20000711 1200  -6.4   5.7   8.6 311.6 22 55
 20000712 1200  -5.8   5.0   7.6 310.9 22 55
 20000713 1200  -5.7   4.9   7.5 311.2 22 55
 20000714 1200  -5.0   5.7   7.6 318.5 22 55
 20000715 1200  -4.9   6.3   8.0 322.2 22 55
 20000716 1200  -5.4   6.4   8.4 319.7 22 55
 20000717 1200  -6.2   6.2   8.8 314.9 22 55
 20000718 1200  -6.6   5.4   8.5 309.4 22 55
 20000719 1200  -5.9   6.2   8.6 316.3 22 55
 20000720 1200  -5.4   6.2   8.2 318.8 22 55
 20000721 1200  -5.0   6.9   8.5 324.0 22 55
 20000722 1200  -5.9   5.1   7.8 310.5 22 55
 20000723 1200  -6.7   3.3   7.5 296.3 22 55
 20000724 1200  -6.1   3.1   6.8 297.5 22 55
 20000725 1200  -4.7   2.7   5.4 299.7 22 55
 20000726 1200  -3.7   3.4   5.0 312.3 22 55
 20000727 1200  -2.4   5.6   6.1 336.8 22 55
 20000728 1200  -3.2   4.9   5.8 327.0 22 55
 20000729 1200  -4.7   4.1   6.2 311.3 22 55
 20000730 1200  -4.8   3.5   6.0 306.6 22 55
 20000731 1200  -5.0   4.1   6.5 309.0 22 55
 20000801 1200  -5.9   3.6   6.9 301.3 22 55
 20000802 1200  -5.1   5.1   7.2 315.2 22 55
 20000803 1200  -4.0   5.9   7.1 325.6 22 55
 20000804 1200  -4.7   4.2   6.3 312.0 22 55
 20000805 1200  -5.4   3.0   6.2 298.9 22 55
 20000806 1200  -5.3   4.0   6.7 306.8 22 55
 20000807 1200  -5.4   4.8   7.2 311.8 22 55
 20000808 1200  -4.5   4.8   6.5 316.7 22 55
 20000809 1200  -3.9   4.1   5.6 316.7 22 55
 20000810 1200  -4.8   5.2   7.1 317.5 22 55
 20000811 1200  -4.9   4.2   6.5 310.6 22 55
 20000812 1200  -4.6   4.2   6.2 312.1 22 55
 20000813 1200  -5.6   5.1   7.6 312.0 22 55
 20000814 1200  -6.8   5.0   8.4 306.5 22 55
 20000815 1200  -6.0   4.0   7.3 303.6 22 55
 20000816 1200  -5.1   3.9   6.4 307.3 22 55
 20000817 1200  -3.4   2.8   4.4 310.0 22 55
 20000818 1200  -2.9   4.9   5.7 329.8 22 55
 20000819 1200  -5.3   4.5   6.9 310.1 22 55
 20000820 1200  -4.4   3.8   5.8 310.5 22 55
 20000821 1200  -3.8   5.0   6.2 323.0 22 55
 20000822 1200  -3.2   5.2   6.1 328.3 22 55
 20000823 1200  -4.0   5.4   6.8 323.3 22 55
 20000824 1200  -5.1   5.3   7.3 315.9 22 55
 20000825 1200  -4.7   5.5   7.2 319.3 22 55
 20000826 1200  -5.1   5.1   7.2 315.3 22 55
 20000827 1200  -5.2   4.7   7.0 311.9 22 55
 20000828 1200  -5.7   4.9   7.5 311.0 22 55
 20000829 1200  -4.8   4.7   6.7 314.1 22 55
 20000830 1200  -3.2   4.0   5.1 321.7 22 55
 20000831 1200  -4.0   4.7   6.2 319.1 22 55
 20000901 1200  -5.1   4.3   6.6 310.2 22 55
