 Location:  5N 140W  28 May 1988 to 13 Jun 2013 ( 9148 times, 42 blocks) Gen. Date Dec  1 2013
 Units: 20C Isotherm Depth (m), -9.99 = missing
 Time: 1200 28 May 1988 to 1200 29 Aug 1988 (index     1 to    94,   94 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 Time: 1200 25 Apr 1992 to 1200 25 Apr 1992 (index  1429 to  1429,    1 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19920425 1200  99.68 2
 Time: 1200  8 Jul 1992 to 1200  8 Jul 1992 (index  1503 to  1503,    1 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19920708 1200  99.93 2
 Time: 1200 14 Sep 1992 to 1200  3 Oct 1992 (index  1571 to  1590,   20 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19920914 1200 137.25 2
 19920915 1200 129.60 2
 19920916 1200 132.24 2
 19920917 1200 129.80 2
 19920918 1200 121.02 2
 19920919 1200 124.11 2
 19920920 1200 126.95 2
 19920921 1200 122.98 2
 19920922 1200 120.96 2
 19920923 1200 125.43 2
 19920924 1200 122.59 2
 19920925 1200 125.90 2
 19920926 1200 128.55 2
 19920927 1200 138.62 2
 19920928 1200  -9.99 0
 19920929 1200 137.58 2
 19920930 1200 133.42 2
 19921001 1200 129.32 2
 19921002 1200 134.89 2
 19921003 1200 137.67 2
 Time: 1200 16 Oct 1992 to 1200  2 Nov 1992 (index  1603 to  1620,   18 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19921016 1200 133.69 2
 19921017 1200 124.05 2
 19921018 1200 126.77 2
 19921019 1200 114.85 2
 19921020 1200 115.89 2
 19921021 1200 123.13 2
 19921022 1200 123.88 2
 19921023 1200 118.37 2
 19921024 1200 108.94 2
 19921025 1200 117.06 2
 19921026 1200 123.88 2
 19921027 1200 121.14 2
 19921028 1200 127.15 2
 19921029 1200 132.45 2
 19921030 1200 135.81 2
 19921031 1200 137.63 2
 19921101 1200 133.68 2
 19921102 1200 136.97 2
 Time: 1200 19 Nov 1992 to 1200 10 Dec 1992 (index  1637 to  1658,   22 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19921119 1200 138.59 2
 19921120 1200 135.93 2
 19921121 1200 132.62 2
 19921122 1200 131.72 2
 19921123 1200 130.55 2
 19921124 1200 127.38 2
 19921125 1200 130.57 2
 19921126 1200 128.88 2
 19921127 1200 125.58 2
 19921128 1200 127.26 2
 19921129 1200 129.63 2
 19921130 1200 129.87 2
 19921201 1200 124.25 2
 19921202 1200 129.27 2
 19921203 1200 130.99 2
 19921204 1200 132.26 2
 19921205 1200 134.32 2
 19921206 1200 133.68 2
 19921207 1200 136.66 2
 19921208 1200  -9.99 0
 19921209 1200 136.22 2
 19921210 1200 137.45 2
 Time: 1200  5 Jan 1993 to 1200 12 Jan 1993 (index  1684 to  1691,    8 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19930105 1200 138.45 2
 19930106 1200 133.57 2
 19930107 1200 126.57 2
 19930108 1200 128.57 2
 19930109 1200 132.27 2
 19930110 1200 131.41 2
 19930111 1200 131.89 2
 19930112 1200 137.90 2
 Time: 1200  7 Feb 1993 to 1200  2 Jun 1993 (index  1717 to  1832,  116 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19930207 1200 139.92 2
 19930208 1200 134.32 2
 19930209 1200 128.43 2
 19930210 1200 128.53 2
 19930211 1200 123.39 2
 19930212 1200 126.68 2
 19930213 1200 129.23 2
 19930214 1200 119.16 2
 19930215 1200 119.74 2
 19930216 1200 121.28 2
 19930217 1200 124.13 2
 19930218 1200 128.69 2
 19930219 1200 130.40 2
 19930220 1200 129.67 2
 19930221 1200 130.56 2
 19930222 1200 130.55 2
 19930223 1200 128.26 2
 19930224 1200 126.70 2
 19930225 1200 128.92 2
 19930226 1200 126.04 2
 19930227 1200 130.08 2
 19930228 1200 127.64 2
 19930301 1200 125.44 2
 19930302 1200 123.34 2
 19930303 1200 127.79 2
 19930304 1200 136.78 2
 19930305 1200 132.57 2
 19930306 1200 138.41 2
 19930307 1200 132.20 2
 19930308 1200 131.93 2
 19930309 1200 131.79 2
 19930310 1200 131.61 2
 19930311 1200 130.15 2
 19930312 1200 131.99 2
 19930313 1200 135.98 2
 19930314 1200 129.35 2
 19930315 1200 119.29 2
 19930316 1200 121.41 2
 19930317 1200 126.91 2
 19930318 1200 122.28 2
 19930319 1200 122.34 2
 19930320 1200 120.34 2
 19930321 1200 115.86 2
 19930322 1200 110.49 2
 19930323 1200 117.88 2
 19930324 1200 113.62 2
 19930325 1200 117.93 2
 19930326 1200 114.82 2
 19930327 1200 111.15 2
 19930328 1200 107.25 2
 19930329 1200 110.23 2
 19930330 1200 107.83 2
 19930331 1200 107.93 2
 19930401 1200 110.56 2
 19930402 1200 106.11 2
 19930403 1200 107.90 2
 19930404 1200 103.95 2
 19930405 1200 109.36 2
 19930406 1200 111.33 2
 19930407 1200 106.59 2
 19930408 1200 102.87 2
 19930409 1200 102.20 2
 19930410 1200 106.64 2
 19930411 1200 104.84 2
 19930412 1200 107.24 2
 19930413 1200 107.70 2
 19930414 1200 108.18 2
 19930415 1200 103.39 2
 19930416 1200 106.86 2
 19930417 1200 114.57 2
 19930418 1200 112.49 2
 19930419 1200 110.30 2
 19930420 1200 113.77 2
 19930421 1200 110.18 2
 19930422 1200 110.48 2
 19930423 1200 113.98 2
 19930424 1200 114.85 2
 19930425 1200  -9.99 0
 19930426 1200 112.09 2
 19930427 1200 111.67 2
 19930428 1200 109.47 2
 19930429 1200 110.95 2
 19930430 1200 108.97 2
 19930501 1200 108.82 2
 19930502 1200 109.79 2
 19930503 1200 106.79 2
 19930504 1200 107.56 2
 19930505 1200 108.51 2
 19930506 1200 107.20 2
 19930507 1200 107.43 2
 19930508 1200 105.89 2
 19930509 1200 105.51 2
 19930510 1200 107.98 2
 19930511 1200 107.26 2
 19930512 1200 106.95 2
 19930513 1200 105.65 2
 19930514 1200 102.16 2
 19930515 1200 107.37 2
 19930516 1200 104.51 2
 19930517 1200 105.11 2
 19930518 1200 105.38 2
 19930519 1200 106.67 2
 19930520 1200 104.70 2
 19930521 1200 102.19 2
 19930522 1200  98.64 2
 19930523 1200 108.75 2
 19930524 1200 107.56 2
 19930525 1200 105.41 2
 19930526 1200  99.65 2
 19930527 1200  99.03 2
 19930528 1200 105.51 2
 19930529 1200 104.71 2
 19930530 1200 103.95 2
 19930531 1200 101.72 2
 19930601 1200 102.64 2
 19930602 1200 100.70 2
 Time: 1200 17 Oct 1993 to 1200 30 Sep 1995 (index  1969 to  2682,  714 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19931017 1200 132.50 2
 19931018 1200 134.49 2
 19931019 1200 138.36 2
 19931020 1200 137.48 2
 19931021 1200 140.47 2
 19931022 1200 152.41 2
 19931023 1200 158.84 2
 19931024 1200 158.12 2
 19931025 1200 162.86 2
 19931026 1200 163.80 2
 19931027 1200 163.00 2
 19931028 1200 162.71 2
 19931029 1200 163.55 2
 19931030 1200 158.89 2
 19931031 1200 160.71 2
 19931101 1200 155.37 2
 19931102 1200 151.39 2
 19931103 1200 139.42 2
 19931104 1200 139.65 2
 19931105 1200 145.83 2
 19931106 1200 138.20 2
 19931107 1200 134.09 2
 19931108 1200 137.72 2
 19931109 1200 139.15 2
 19931110 1200 135.99 2
 19931111 1200 137.63 2
 19931112 1200 150.75 2
 19931113 1200 142.59 2
 19931114 1200 136.24 2
 19931115 1200 143.15 2
 19931116 1200 144.10 2
 19931117 1200 142.32 2
 19931118 1200 151.23 2
 19931119 1200 152.30 2
 19931120 1200 152.03 2
 19931121 1200 153.86 2
 19931122 1200 156.99 2
 19931123 1200 160.85 2
 19931124 1200 159.66 2
 19931125 1200 169.51 2
 19931126 1200 164.39 2
 19931127 1200 170.80 2
 19931128 1200 165.73 2
 19931129 1200 168.15 2
 19931130 1200 168.47 2
 19931201 1200 176.24 2
 19931202 1200 165.41 2
 19931203 1200 159.75 2
 19931204 1200 155.00 2
 19931205 1200 150.01 2
 19931206 1200 140.28 2
 19931207 1200 133.25 2
 19931208 1200 129.47 2
 19931209 1200 124.78 2
 19931210 1200 117.06 2
 19931211 1200 119.60 2
 19931212 1200 116.31 2
 19931213 1200 116.87 2
 19931214 1200 121.25 2
 19931215 1200 126.92 2
 19931216 1200 117.89 2
 19931217 1200 124.98 2
 19931218 1200 130.10 2
 19931219 1200 130.00 2
 19931220 1200 125.89 2
 19931221 1200 134.75 2
 19931222 1200 139.19 2
 19931223 1200 141.26 2
 19931224 1200 142.12 2
 19931225 1200 146.95 2
 19931226 1200 157.97 2
 19931227 1200 163.95 2
 19931228 1200 159.94 2
 19931229 1200 161.22 2
 19931230 1200 163.65 2
 19931231 1200 162.07 2
 19940101 1200 161.66 2
 19940102 1200 158.20 2
 19940103 1200 159.02 2
 19940104 1200 157.15 2
 19940105 1200 150.60 2
 19940106 1200 136.37 2
 19940107 1200 135.69 2
 19940108 1200 132.17 2
 19940109 1200 123.89 2
 19940110 1200 121.49 2
 19940111 1200 123.23 2
 19940112 1200 125.73 2
 19940113 1200 116.42 2
 19940114 1200 119.82 2
 19940115 1200 122.38 2
 19940116 1200 124.44 2
 19940117 1200 128.32 2
 19940118 1200 128.84 2
 19940119 1200 138.69 2
 19940120 1200 131.90 2
 19940121 1200 130.15 2
 19940122 1200 131.77 2
 19940123 1200 149.36 2
 19940124 1200 148.62 2
