 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020106 1200 1014.0 2 5
 20020107 1200 1014.4 2 5
 20020108 1200 1013.2 2 5
 20020109 1200 1012.8 2 5
 20020110 1200 1012.5 2 5
 20020111 1200 1012.7 2 5
 20020112 1200 1013.6 2 5
 20020113 1200 1012.8 2 5
 20020114 1200 1011.1 2 5
 20020115 1200 1010.7 2 5
 20020116 1200 1011.9 2 5
 20020117 1200 1010.6 2 5
 20020118 1200 1010.5 2 5
 20020119 1200 1010.7 2 5
 20020120 1200 1010.8 2 5
 20020121 1200 1010.8 2 5
 20020122 1200 1010.4 2 5
 20020123 1200 1010.8 2 5
 20020124 1200 1011.0 2 5
 20020125 1200 1009.6 2 5
 20020126 1200 1009.1 2 5
 20020127 1200 1008.6 2 5
 20020128 1200 1008.6 2 5
 20020129 1200 1008.0 2 5
 20020130 1200 1008.8 2 5
 20020131 1200 1009.5 2 5
 20020201 1200 1008.5 2 5
 20020202 1200 1009.3 2 5
 20020203 1200 1011.7 2 5
 20020204 1200 1013.5 2 5
 20020205 1200 1012.7 2 5
 20020206 1200 1012.3 2 5
 20020207 1200 1012.2 2 5
 20020208 1200 1012.4 2 5
 20020209 1200 1011.3 2 5
 20020210 1200 1010.9 2 5
 20020211 1200 1010.4 2 5
 20020212 1200 1011.0 2 5
 20020213 1200 1010.5 2 5
 20020214 1200 1009.8 2 5
 20020215 1200 1010.0 2 5
 20020216 1200 1011.0 2 5
 20020217 1200 1011.3 2 5
 20020218 1200 1010.8 2 5
 20020219 1200 1010.9 2 5
 20020220 1200 1011.3 2 5
 20020221 1200 1011.3 2 5
 20020222 1200 1009.8 2 5
 20020223 1200 1010.1 2 5
 20020224 1200 1010.8 2 5
 20020225 1200 1011.4 2 5
 20020226 1200 1011.1 2 5
