 Location:  2N  95W  26 Apr 2000 to 27 Jul 2003 ( 1188 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 26 Apr 2000 to 1200 20 Dec 2000 (index     1 to   239,  239 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20030219 1200 1011.5 2 5
 20030220 1200 1010.9 2 5
 20030221 1200 1009.6 2 5
 20030222 1200 1009.0 2 5
 20030223 1200 1009.6 2 5
 20030224 1200 1010.5 2 5
 20030225 1200 1011.3 2 5
 20030226 1200 1011.3 2 5
 20030227 1200 1011.4 2 5
 20030228 1200 1010.5 2 5
 20030301 1200 1009.7 2 5
 20030302 1200 1009.2 2 5
 20030303 1200 1008.6 2 5
 20030304 1200 1007.8 2 5
 20030305 1200 1007.6 2 5
 20030306 1200 1007.7 2 5
 20030307 1200 1006.8 2 5
 20030308 1200 1006.8 2 5
 20030309 1200 1006.5 2 5
 20030310 1200 1006.8 2 5
 20030311 1200 1007.1 2 5
 20030312 1200 1007.9 2 5
 20030313 1200 1009.5 2 5
 20030314 1200 1010.2 2 5
 20030315 1200 1011.3 2 5
 20030316 1200 1011.8 2 5
 20030317 1200 1011.7 2 5
 20030318 1200 1012.2 2 5
 20030319 1200 1011.5 2 5
 20030320 1200 1012.1 2 5
 20030321 1200 1011.2 2 5
 20030322 1200 1010.3 2 5
 20030323 1200 1009.7 2 5
 20030324 1200 1010.8 2 5
 20030325 1200 1011.4 2 5
 20030326 1200 1011.2 2 5
 20030327 1200 1010.2 2 5
 20030328 1200 1010.5 2 5
 20030329 1200 1011.1 2 5
 20030330 1200 1011.0 2 5
 20030331 1200 1010.4 2 5
 20030401 1200 1009.0 2 5
 20030402 1200 1008.2 2 5
 20030403 1200 1009.8 2 5
 20030404 1200 1009.1 2 5
 20030405 1200 1009.1 2 5
 20030406 1200 1008.4 2 5
 20030407 1200 1008.4 2 5
 20030408 1200 1009.4 2 5
 20030409 1200 1010.0 2 5
 20030410 1200 1009.7 2 5
 20030411 1200 1010.2 2 5
 20030412 1200 1012.1 2 5
 20030413 1200 1013.5 2 5
 20030414 1200 1014.0 2 5
 20030415 1200 1012.8 2 5
 20030416 1200 1011.6 2 5
 20030417 1200 1010.6 2 5
 20030418 1200 1010.6 2 5
 20030419 1200 1010.4 2 5
 20030420 1200 1010.3 2 5
 20030421 1200 1010.6 2 5
 20030422 1200 1011.2 2 5
 20030423 1200 1011.3 2 5
 20030424 1200 1011.6 2 5
 20030425 1200 1011.5 2 5
 20030426 1200 1011.6 2 5
 20030427 1200 1011.3 2 5
 20030428 1200 1011.6 2 5
 20030429 1200 1011.8 2 5
 20030430 1200 1011.0 2 5
 20030501 1200 1011.7 2 5
 20030502 1200 1012.4 2 5
 20030503 1200 1011.8 2 5
 20030504 1200 1011.2 2 5
 20030505 1200 1010.7 2 5
 20030506 1200 1010.9 2 5
 20030507 1200 1011.0 2 5
 20030508 1200 1011.5 2 5
 20030509 1200 1011.4 2 5
 20030510 1200 1011.4 2 5
 20030511 1200 1011.6 2 5
 20030512 1200 1011.4 2 5
 20030513 1200 1010.2 2 5
 20030514 1200 1010.1 2 5
 20030515 1200 1009.6 2 5
 20030516 1200 1010.2 2 5
 20030517 1200 1011.3 2 5
 20030518 1200 1011.6 2 5
 20030519 1200 1011.5 2 5
 20030520 1200 1011.4 2 5
 20030521 1200 1010.8 2 5
 20030522 1200 1010.6 2 5
 20030523 1200 1011.3 2 5
 20030524 1200 1011.2 2 5
 20030525 1200 1011.4 2 5
 20030526 1200 1012.1 2 5
 20030527 1200 1012.6 2 5
 20030528 1200 1013.0 2 5
 20030529 1200 1012.4 2 5
 20030530 1200 1011.9 2 5
 20030531 1200 1012.5 2 5
 20030601 1200 1013.6 2 5
 20030602 1200 1013.2 2 5
 20030603 1200 1011.9 2 5
 20030604 1200 1012.0 2 5
 20030605 1200 1012.3 2 5
 20030606 1200 1012.3 2 5
 20030607 1200 1011.4 2 5
 20030608 1200 1011.4 2 5
 20030609 1200 1011.5 2 5
 20030610 1200 1013.4 2 5
 20030611 1200 1013.6 2 5
 20030612 1200 1012.4 2 5
 20030613 1200 1011.6 2 5
 20030614 1200 1011.8 2 5
 20030615 1200 1012.2 2 5
 20030616 1200 1012.9 2 5
 20030617 1200 1012.6 2 5
 20030618 1200 1012.1 2 5
 20030619 1200 1011.7 2 5
