 Location:  5N 137E  30 Sep 2001 to  1 Mar 2014 ( 4536 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 30 Sep 2001 to 1200 13 May 2004 (index     1 to   957,  957 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20030210 1200 1008.7 1 1
 20030211 1200 1009.2 1 1
 20030212 1200 1010.0 1 1
 20030213 1200 1010.2 1 1
 20030214 1200 1009.8 1 1
 20030215 1200 1009.5 1 1
 20030216 1200 1009.8 1 1
 20030217 1200 1009.9 1 1
 20030218 1200 1008.7 1 1
 20030219 1200 1008.1 1 1
 20030220 1200 1010.1 1 1
 20030221 1200 1011.2 1 1
 20030222 1200 1009.8 1 1
 20030223 1200 1008.4 1 1
 20030224 1200 1008.2 1 1
 20030225 1200 1008.1 1 1
 20030226 1200 1008.4 1 1
 20030227 1200 1008.7 1 1
 20030228 1200 1007.9 1 1
 20030301 1200 1008.1 1 1
 20030302 1200 1009.1 1 1
 20030303 1200 1009.0 1 1
 20030304 1200 1008.8 1 1
 20030305 1200 1009.0 1 1
 20030306 1200 1008.9 1 1
 20030307 1200 1008.5 1 1
 20030308 1200 1008.7 1 1
 20030309 1200 1008.5 1 1
 20030310 1200 1008.7 1 1
 20030311 1200 1009.9 1 1
 20030312 1200 1011.3 1 1
 20030313 1200 1011.7 1 1
 20030314 1200 1011.0 1 1
 20030315 1200 1010.7 1 1
 20030316 1200 1011.9 1 1
 20030317 1200 1010.9 1 1
 20030318 1200 1010.5 1 1
 20030319 1200 1010.0 1 1
 20030320 1200 1009.9 1 1
 20030321 1200 1010.3 1 1
 20030322 1200 1010.2 1 1
 20030323 1200 1009.4 1 1
 20030324 1200 1009.3 1 1
 20030325 1200 1009.5 1 1
 20030326 1200 1009.8 1 1
 20030327 1200 1008.2 1 1
 20030328 1200 1007.6 1 1
 20030329 1200 1007.8 1 1
 20030330 1200 1008.8 1 1
 20030331 1200 1007.6 1 1
 20030401 1200 1006.9 1 1
 20030402 1200 1007.3 1 1
 20030403 1200 1007.7 1 1
 20030404 1200 1007.4 1 1
 20030405 1200 1008.8 1 1
 20030406 1200 1009.6 1 1
 20030407 1200 1010.4 1 1
 20030408 1200 1010.2 1 1
 20030409 1200 1010.1 1 1
 20030410 1200 1010.2 1 1
 20030411 1200 1009.9 1 1
 20030412 1200 1009.0 1 1
 20030413 1200 1008.7 1 1
 20030414 1200 1008.7 1 1
 20030415 1200 1009.8 1 1
 20030416 1200 1010.1 1 1
 20030417 1200 1008.5 1 1
 20030418 1200 1007.8 1 1
 20030419 1200 1007.9 1 1
 20030420 1200 1009.0 1 1
 20030421 1200 1009.3 1 1
 20030422 1200 1008.2 1 1
 20030423 1200 1007.2 1 1
 20030424 1200 1006.3 1 1
 20030425 1200 1006.1 1 1
 20030426 1200 1005.7 1 1
 20030427 1200 1006.0 1 1
 20030428 1200 1007.7 1 1
 20030429 1200 1008.5 1 1
